2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/cinder/cinder/__init__.py:21: EventletDeprecationWarning:
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : Eventlet is deprecated. It is currently being maintained in bugfix mode, and
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/webob/compat.py:5: DeprecationWarning: 'cgi' is deprecated and slated for removal in Python 3.13
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_utils/eventletutils.py:34: DeprecationWarning: eventletutils module is deprecated and will be removed.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/eventlet_backdoor.py:36: DeprecationWarning: The 'oslo_service.eventlet_backdoor' module usage is deprecated and will be removed in version '2026.2': The 'eventlet_backdoor' module is deprecated and will be removed in version 2026.2. This module is not being replaced. Please migrate away from using it and remove any dependencies on this module.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_service/sslutils.py:24: DeprecationWarning: The 'oslo_service.sslutils' module usage is deprecated and will be removed in version '2026.2': The 'oslo_service.sslutils' module is deprecated and will be removed in version 2026.2.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/oslo_policy/policy.py:1630: DeprecationWarning: volume_extension:quotas:show deprecated without deprecated_reason or deprecated_since. This will be an error in a future release
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/data/venv/lib/python3.12/site-packages/eventlet/__init__.py:83: DeprecationWarning: Using fork() is a bad idea, and there is no guarantee eventlet will work. See https://eventlet.readthedocs.io/en/latest/fork.html for more details.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Option "api_paste_config" from group "DEFAULT" is deprecated for removal (The 'api_paste_config' option is deprecated and will be removed in a future release.).  Its value may be silently ignored in the future.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service : /opt/stack/cinder/cinder/api/validation/validators.py:126: DeprecationWarning: FormatChecker.cls_checks is deprecated. Call FormatChecker.checks on a specific FormatChecker instance instead.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-VolumeTypesTest-volume-type-1237029395 is set by the default quota flag: quota_volumes_tempest-VolumeTypesTest-volume-type-1237029395, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-VolumeTypesTest-volume-type-1237029395 is set by the default quota flag: quota_gigabytes_tempest-VolumeTypesTest-volume-type-1237029395, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectAdminTests-volume-type-930828526 is set by the default quota flag: quota_volumes_tempest-ProjectAdminTests-volume-type-930828526, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectAdminTests-volume-type-930828526 is set by the default quota flag: quota_gigabytes_tempest-ProjectAdminTests-volume-type-930828526, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectAdminTests-volume-type-364189117 is set by the default quota flag: quota_volumes_tempest-ProjectAdminTests-volume-type-364189117, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectAdminTests-volume-type-364189117 is set by the default quota flag: quota_gigabytes_tempest-ProjectAdminTests-volume-type-364189117, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectAdminTests-volume-type-899885990 is set by the default quota flag: quota_volumes_tempest-ProjectAdminTests-volume-type-899885990, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectAdminTests-volume-type-899885990 is set by the default quota flag: quota_gigabytes_tempest-ProjectAdminTests-volume-type-899885990, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luks-59915720 is set by the default quota flag: quota_volumes_tempest-scenario-type-luks-59915720, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luks-59915720 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luks-59915720, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luks2-1188082151 is set by the default quota flag: quota_volumes_tempest-scenario-type-luks2-1188082151, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luks2-1188082151 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luks2-1188082151, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-scenario-type-luks2-1188082151 is set by the default quota flag: quota_snapshots_tempest-scenario-type-luks2-1188082151, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-825065806-1888175295 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-825065806-1888175295, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-825065806-1888175295 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-825065806-1888175295, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luks-1382601826 is set by the default quota flag: quota_volumes_tempest-scenario-type-luks-1382601826, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luks-1382601826 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luks-1382601826, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-scenario-type-luks-1382601826 is set by the default quota flag: quota_snapshots_tempest-scenario-type-luks-1382601826, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-825065806-1888175295 is set by the default quota flag: quota_snapshots_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-825065806-1888175295, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Consistency Group APIs are deprecated. Use Generic Volume Group APIs instead.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-volume-type-200442298 is set by the default quota flag: quota_volumes_tempest-volume-type-200442298, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-volume-type-200442298 is set by the default quota flag: quota_gigabytes_tempest-volume-type-200442298, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Consistency Group Snapshot APIs are deprecated. Use Generic Volume Group Snapshot APIs instead.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-volume-type-200442298 is set by the default quota flag: quota_snapshots_tempest-volume-type-200442298, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-volume-type-1333725210 is set by the default quota flag: quota_volumes_tempest-volume-type-1333725210, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-volume-type-1333725210 is set by the default quota flag: quota_gigabytes_tempest-volume-type-1333725210, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-volume-type-1355345492 is set by the default quota flag: quota_volumes_tempest-volume-type-1355345492, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-volume-type-1355345492 is set by the default quota flag: quota_gigabytes_tempest-volume-type-1355345492, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: snapshots_tempest-volume-type-1355345492 is set by the default quota flag: quota_snapshots_tempest-volume-type-1355345492, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-volume-type-1444817902 is set by the default quota flag: quota_volumes_tempest-volume-type-1444817902, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-volume-type-1444817902 is set by the default quota flag: quota_gigabytes_tempest-volume-type-1444817902, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-1142453582-1883876504 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-1142453582-1883876504, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-1142453582-1883876504 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-VolumeMultiattachTests-volume-type-1142453582-1883876504, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-136457942-234652064 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-136457942-234652064, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-136457942-234652064 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-136457942-234652064, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1706323561-2054939768 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1706323561-2054939768, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1706323561-2054939768 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1706323561-2054939768, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6 is set by the default quota flag: quota_volumes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6 is set by the default quota flag: quota_gigabytes_vol-type-for-6e9266ff-a917-4dd5-aa4a-c36e59e7a2a6, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-161061767-1066363573 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-161061767-1066363573, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-161061767-1066363573 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-161061767-1066363573, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-597405354-326328653 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-597405354-326328653, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-597405354-326328653 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-597405354-326328653, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectMemberTests-volume-type-1860991911 is set by the default quota flag: quota_volumes_tempest-ProjectMemberTests-volume-type-1860991911, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectMemberTests-volume-type-1860991911 is set by the default quota flag: quota_gigabytes_tempest-ProjectMemberTests-volume-type-1860991911, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectMemberTests-volume-type-1219581003 is set by the default quota flag: quota_volumes_tempest-ProjectMemberTests-volume-type-1219581003, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectMemberTests-volume-type-1219581003 is set by the default quota flag: quota_gigabytes_tempest-ProjectMemberTests-volume-type-1219581003, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectMemberTests-volume-type-1271685893 is set by the default quota flag: quota_volumes_tempest-ProjectMemberTests-volume-type-1271685893, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectMemberTests-volume-type-1271685893 is set by the default quota flag: quota_gigabytes_tempest-ProjectMemberTests-volume-type-1271685893, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luks-891883593 is set by the default quota flag: quota_volumes_tempest-scenario-type-luks-891883593, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luks-891883593 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luks-891883593, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1656423401-2037233782 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1656423401-2037233782, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1656423401-2037233782 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-1656423401-2037233782, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2045006195-1848447031 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2045006195-1848447031, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2045006195-1848447031 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2045006195-1848447031, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-luks-1393706294 is set by the default quota flag: quota_volumes_tempest-scenario-type-luks-1393706294, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-luks-1393706294 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-luks-1393706294, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2011892315-2112030410 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2011892315-2112030410, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2011892315-2112030410 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2011892315-2112030410, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-609304788-1171525878 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-609304788-1171525878, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-609304788-1171525878 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-609304788-1171525878, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectReaderTests-volume-type-1972901539 is set by the default quota flag: quota_volumes_tempest-ProjectReaderTests-volume-type-1972901539, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectReaderTests-volume-type-1972901539 is set by the default quota flag: quota_gigabytes_tempest-ProjectReaderTests-volume-type-1972901539, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-ProjectReaderTests-volume-type-1868794801 is set by the default quota flag: quota_volumes_tempest-ProjectReaderTests-volume-type-1868794801, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-ProjectReaderTests-volume-type-1868794801 is set by the default quota flag: quota_gigabytes_tempest-ProjectReaderTests-volume-type-1868794801, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2095564479-1731793370 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2095564479-1731793370, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2095564479-1731793370 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-2095564479-1731793370, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-861137909-1694899406 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-861137909-1694899406, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-861137909-1694899406 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-861137909-1694899406, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-660862685-375505081 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-660862685-375505081, it is now deprecated. Please use the default quota class for default quota.
2 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-660862685-375505081 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-660862685-375505081, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-989959986-1974769626 is set by the default quota flag: quota_volumes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-989959986-1974769626, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-api.txt:Aug  np0000000781 devstack@c-api.service  Deprecated: Default quota for resource: gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-989959986-1974769626 is set by the default quota flag: quota_gigabytes_tempest-scenario-type-tempest-TestVolumeMigrateRetypeAttached-volume-type-989959986-1974769626, it is now deprecated. Please use the default quota class for default quota.
1 :: /home/zuul/logs/screen-c-bak.txt:Aug  np0000000781 cinder-backup : /opt/stack/cinder/cinder/__init__.py:21: EventletDeprecationWarning:
1 :: /home/zuul/logs/screen-c-bak.txt:Aug  np0000000781 cinder-backup : Eventlet is deprecated. It is currently being maintained in bugfix mode, and
1 :: /home/zuul/logs/screen-c-bak.txt:Aug  np0000000781 cinder-backup  privsep log: /opt/stack/data/venv/lib/python3.12/site-packages/oslo_privsep/daemon.py:105: EventletDeprecationWarning:
1 :: /home/zuul/logs/screen-c-bak.txt:Aug  np0000000781 cinder-backup  privsep log: Eventlet is deprecated. It is currently being maintained in bugfix mode, and
1 :: /home/zuul/logs/screen-c-sch.txt:Aug  np0000000781 cinder-scheduler : /opt/stack/cinder/cinder/__init__.py:21: EventletDeprecationWarning:
1 :: /home/zuul/logs/screen-c-sch.txt:Aug  np0000000781 cinder-scheduler : Eventlet is deprecated. It is currently being maintained in bugfix mode, and
1 :: /home/zuul/logs/screen-c-vol.txt:Aug  np0000000781 cinder-volume : /opt/stack/cinder/cinder/__init__.py:21: EventletDeprecationWarning:
1 :: /home/zuul/logs/screen-c-vol.txt:Aug  np0000000781 cinder-volume : Eventlet is deprecated. It is currently being maintained in bugfix mode, and
8 :: /home/zuul/logs/screen-c-vol.txt:Aug  np0000000781 cinder-volume  Deprecation Warning : cinder.keymgr.conf_key_mgr.ConfKeyManager is not a stevedore based driver, trying to load it as a class: stevedore.exception.NoMatches: No 'castellan.drivers' driver found, looking for 'cinder.keymgr.conf_key_mgr.ConfKeyManager'
1 :: /home/zuul/logs/screen-c-vol.txt:Aug  np0000000781 cinder-volume  Deprecated: Default quota for resource: volumes_powerstore1 is set by the default quota flag: quota_volumes_powerstore1, it is now deprecated. Please use the default quota class for default quota.
